energy_ev,gradscf_strength_per_ev,pyscf_strength_per_ev,difference
1.497015191808684342e+01,2.323232547858825365e-38,2.323232554468891450e-38,-6.610066084940395601e-47
1.497417507098071177e+01,3.500903448054236758e-38,3.500903457991100386e-38,-9.936863627933155680e-47
1.497819822387458011e+01,5.270289614764546292e-38,5.270289629687611704e-38,-1.492306541203916582e-46
1.498222137676845023e+01,7.926030279935068711e-38,7.926030302323918718e-38,-2.238885000645009657e-46
1.498624452966231857e+01,1.190813832532949525e-37,1.190813835888552998e-37,-3.355603473465521694e-46
1.499026768255618869e+01,1.787305995844749781e-37,1.787306000868988243e-37,-5.024238462481638213e-46
1.499429083545005703e+01,2.679913964004802805e-37,2.679913971519941879e-37,-7.515139074070469926e-46
1.499831398834392537e+01,4.014298738016209932e-37,4.014298749245911044e-37,-1.122970111239366277e-45
1.500233714123779549e+01,6.007107777580002970e-37,6.007107794343378598e-37,-1.676337562815013466e-45
1.500636029413166384e+01,8.980242346076610316e-37,8.980242371075613431e-37,-2.499900311511095277e-45
1.501038344702553395e+01,1.341150722129597253e-36,1.341150725853908785e-36,-3.724311532270534464e-45
1.501440659991940230e+01,2.000939771253204056e-36,2.000939776796050330e-36,-5.542846274906947636e-45
1.501842975281327242e+01,2.982341301911827057e-36,2.982341310152931540e-36,-8.241104482995180167e-45
1.502245290570714076e+01,4.440660458502586286e-36,4.440660470743110307e-36,-1.224052402097109309e-44
1.502647605860100910e+01,6.605484681301051075e-36,6.605484699463811635e-36,-1.816276055999032010e-44
1.503049921149487922e+01,9.815868007848025832e-36,9.815868034771161616e-36,-2.692313578458280974e-44
1.503452236438874756e+01,1.457201561319786175e-35,1.457201565306670714e-35,-3.986884538762051535e-44
1.503854551728261768e+01,2.161112840578671114e-35,2.161112846476726483e-35,-5.898055368495845391e-44
1.504256867017648602e+01,3.201858664572823832e-35,3.201858673289386831e-35,-8.716562998188187364e-44
1.504659182307035437e+01,4.739077043645530365e-35,4.739077056514559952e-35,-1.286902958716398657e-43
1.505061497596422448e+01,7.007325291113555848e-35,7.007325310094247892e-35,-1.898069204401392922e-43
1.505463812885809283e+01,1.035088982405521698e-34,1.035088985202189366e-34,-2.796667667416765615e-43
1.505866128175196295e+01,1.527460510182111660e-34,1.527460514298680347e-34,-4.116568686154550923e-43
1.506268443464583129e+01,2.251796782242857572e-34,2.251796788296181701e-34,-6.053324128433348707e-43
1.506670758753969963e+01,3.316311333585141001e-34,3.316311342477430047e-34,-8.892289045761442144e-43
1.507073074043356975e+01,4.879196332723404397e-34,4.879196345773191351e-34,-1.304978695393810730e-42
1.507475389332743809e+01,7.171470075812298508e-34,7.171470094943963698e-34,-1.913166518996466657e-42
1.507877704622130821e+01,1.053016036392701058e-33,1.053016039194692958e-33,-2.801991900247739992e-42
1.508280019911517655e+01,1.544644980623926573e-33,1.544644984723560366e-33,-4.099633792365994602e-42
1.508682335200904667e+01,2.263545703216724568e-33,2.263545709208927571e-33,-5.992203002929077485e-42
1.509084650490291502e+01,3.313727224945643349e-33,3.313727233695335223e-33,-8.749691874005544768e-42
1.509486965779678336e+01,4.846309453188032289e-33,4.846309465951354973e-33,-1.276332268369301818e-41
1.509889281069065348e+01,7.080638557538902051e-33,7.080638576138292777e-33,-1.859939072640628683e-41
1.510291596358452182e+01,1.033476503960310521e-32,1.033476506667992468e-32,-2.707681947744558114e-41
1.510693911647839194e+01,1.506939049619884258e-32,1.506939053557718232e-32,-3.937833973631710169e-41
1.511096226937226028e+01,2.195116955945179412e-32,2.195116961666341118e-32,-5.721161705484186807e-41
1.511498542226612862e+01,3.194379717945840405e-32,3.194379726249603391e-32,-8.303762985968014072e-41
1.511900857515999874e+01,4.643894158095259575e-32,4.643894170135303015e-32,-1.204004343925063595e-40
1.512303172805386708e+01,6.744425844589439216e-32,6.744425862029413109e-32,-1.743997389325473725e-40
1.512705488094773720e+01,9.785309191376160349e-32,9.785309216612608573e-32,-2.523644822414193823e-40
1.513107803384160555e+01,1.418309525268870868e-31,1.418309528917029463e-31,-3.648158595112687975e-40
1.513510118673547566e+01,2.053687615813602195e-31,2.053687621082073665e-31,-5.268471470248956975e-40
1.513912433962934401e+01,2.970740019321341792e-31,2.970740026922086257e-31,-7.600744464636471342e-40
1.514314749252321235e+01,4.293009080303641731e-31,4.293009091258176869e-31,-1.095453513773595065e-39
1.514717064541708247e+01,6.197633140978484164e-31,6.197633156750741226e-31,-1.577225706164632514e-39
1.515119379831095081e+01,8.938338989073247890e-31,8.938339011759229564e-31,-2.268598167330902720e-39
1.515521695120482093e+01,1.287818546627676923e-30,1.287818549887462890e-30,-3.259785966918713284e-39
1.515924010409868927e+01,1.853614538656916252e-30,1.853614543336192340e-30,-4.679276087907395130e-39
1.516326325699255761e+01,2.665330547662725920e-30,2.665330554372935401e-30,-6.710209481468799820e-39
1.516728640988642773e+01,3.828684890284423084e-30,3.828684899897328447e-30,-9.612905363320548619e-39
1.517130956278029608e+01,5.494334166638338838e-30,5.494334180395758171e-30,-1.375741933257077138e-38
1.517533271567416620e+01,7.876756373737624518e-30,7.876756393406766843e-30,-1.966914232439646826e-38
1.517935586856803454e+01,1.128097545220946128e-29,1.128097548030231734e-29,-2.809285606479549359e-38
1.518337902146190466e+01,1.614034424387633797e-29,1.614034428396016104e-29,-4.008382307596152626e-38
1.518740217435577300e+01,2.306990627058665562e-29,2.306990632772258823e-29,-5.713593261824964563e-38
1.519142532724964134e+01,3.294168157061879235e-29,3.294168165197850069e-29,-8.135970833474874520e-38
1.519544848014351146e+01,4.699077388056211820e-29,4.699077399629978647e-29,-1.157376682717339083e-37
1.519947163303737980e+01,6.696476172186123723e-29,6.696476188633748981e-29,-1.644762525801908001e-37
1.520349478593124992e+01,9.533381138049783853e-29,9.533381161400184047e-29,-2.335040019354647116e-37
1.520751793882511826e+01,1.355858856734639416e-28,1.355858860046340408e-28,-3.311700992165326242e-37
1.521154109171898661e+01,1.926410809077439415e-28,1.926410813769570062e-28,-4.692130647136155261e-37
1.521556424461285673e+01,2.734325598631619483e-28,2.734325605272912349e-28,-6.641292866292134581e-37
1.521958739750672507e+01,3.877202178717872224e-28,3.877202188108614916e-28,-9.390742692033382812e-37
1.522361055040059519e+01,5.492291331376840527e-28,5.492291344641825951e-28,-1.326498542387234946e-36
1.522763370329446353e+01,7.772407841691224570e-28,7.772407860410130880e-28,-1.871890630935082509e-36
1.523165685618833187e+01,1.098814785624818180e-27,1.098814788263685692e-27,-2.638867512098989896e-36
1.523568000908220199e+01,1.551887753196296595e-27,1.551887756912644693e-27,-3.716348097886016647e-36
1.523970316197607033e+01,2.189591079101166470e-27,2.189591084329704573e-27,-5.228538103187811540e-36
1.524372631486994045e+01,3.086260794709569445e-27,3.086260802058212127e-27,-7.348642681716211237e-36
1.524774946776380879e+01,4.345793908098692639e-27,4.345793918416723447e-27,-1.031803080800910078e-35
1.525177262065767891e+01,6.113255249943365830e-27,6.113255264416060312e-27,-1.447269448292991762e-35
1.525579577355154726e+01,8.590982414669245347e-27,8.590982434949058419e-27,-2.027981307233619655e-35
1.525981892644541560e+01,1.206090866056328217e-26,1.206090868895202462e-26,-2.838874245519444620e-35
1.526384207933928572e+01,1.691547216242174380e-26,1.691547220212160029e-26,-3.969985648992276951e-35
1.526786523223315406e+01,2.370036960990764984e-26,2.370036966536952526e-26,-5.546187542116280474e-35
1.527188838512702418e+01,3.317363110622712168e-26,3.317363118363158797e-26,-7.740446629172447258e-35
1.527591153802089252e+01,4.638716178203049314e-26,4.638716188994929471e-26,-1.079188015725399791e-34
1.527993469091476086e+01,6.479917678580789214e-26,6.479917693611895171e-26,-1.503110595703709306e-34
1.528395784380863098e+01,9.042907203208256493e-26,9.042907224122947004e-26,-2.091469051136154689e-34
1.528798099670249933e+01,1.260705239262855467e-25,1.260705242170026565e-25,-2.907171098671255611e-34
1.529200414959636944e+01,1.755844045058075098e-25,1.755844049095069607e-25,-4.036994509310472114e-34
1.529602730249023779e+01,2.443009851270079053e-25,2.443009856870318270e-25,-5.600239217487174460e-34
1.530005045538410791e+01,3.395716268586358538e-25,3.395716276347366675e-25,-7.761008137584740700e-34
1.530407360827797625e+01,4.715247247781062125e-25,4.715247258525743543e-25,-1.074468141879796852e-33
1.530809676117184459e+01,6.541004426809055714e-25,6.541004441669414688e-25,-1.486035897409542474e-33
1.531211991406571471e+01,9.064655713514660264e-25,9.064655734046590300e-25,-2.053193003569087650e-33
1.531614306695958305e+01,1.254946126018715639e-24,1.254946128852663358e-24,-2.833947718848612162e-33
1.532016621985345317e+01,1.735664371431610699e-24,1.735664375339275712e-24,-3.907665013711821278e-33
1.532418937274732151e+01,2.398133262774058097e-24,2.398133268156849135e-24,-5.382791037848786712e-33
1.532821252564118986e+01,3.310150767403759143e-24,3.310150774811047898e-24,-7.407288754946363796e-33
1.533223567853505998e+01,4.564457156714218596e-24,4.564457166897185263e-24,-1.018296666781173822e-32
1.533625883142892832e+01,6.287780794736105474e-24,6.287780808720789850e-24,-1.398468437568394672e-32
1.534028198432279844e+01,8.653116455738133157e-24,8.653116474924405014e-24,-1.918627185732752392e-32
1.534430513721666678e+01,1.189637380918054327e-23,1.189637383547688968e-23,-2.629634641656007275e-32
1.534832829011053690e+01,1.633892779809482675e-23,1.633892783409965154e-23,-3.600482478966239462e-32
1.535235144300440524e+01,2.241813101592332548e-23,2.241813106517134309e-23,-4.924801761442321207e-32
1.535637459589827358e+01,3.072855584411819623e-23,3.072855591141289682e-23,-6.729470059587431526e-32
1.536039774879214370e+01,4.207768083925964374e-23,4.207768093112150624e-23,-9.186186249628015547e-32
1.536442090168601204e+01,5.756100103218319622e-23,5.756100115745426561e-23,-1.252710693936842259e-31
1.536844405457988216e+01,7.866323068386924641e-23,7.866323085452927950e-23,-1.706600330939059338e-31
1.537246720747375051e+01,1.073945190603913711e-22,1.073945192926491184e-22,-2.322577473382940656e-31
1.537649036036761885e+01,1.464735994160647056e-22,1.464735997318394927e-22,-3.157747871930303103e-31
1.538051351326148897e+01,1.995737824044494492e-22,1.995737828333383432e-22,-4.288888940105104387e-31
1.538453666615535731e+01,2.716530094015329579e-22,2.716530099834656680e-22,-5.819327101542363911e-31
1.538855981904922743e+01,3.693962230809052559e-22,3.693962238697055056e-22,-7.888002497125093754e-31
1.539258297194309577e+01,5.018076509354874328e-22,5.018076520036071455e-22,-1.068119712722132280e-30
1.539660612483696411e+01,6.810029675880836841e-22,6.810029690329800871e-22,-1.444896403092892938e-30
1.540062927773083423e+01,9.232676698927995426e-22,9.232676718454154657e-22,-1.952615923100055358e-30
1.540465243062470257e+01,1.250469633250840114e-21,1.250469635886918733e-21,-2.636078619402610498e-30
1.540867558351857269e+01,1.691942381007602890e-21,1.691942384562784555e-21,-3.555181665587385917e-30
1.541269873641244104e+01,2.286993268764835699e-21,2.286993273554758511e-21,-4.789922812482078031e-30
1.541672188930631116e+01,3.088240410292408928e-21,3.088240416739397727e-21,-6.446988798892740864e-30
1.542074504220017950e+01,4.166047472989917137e-21,4.166047481658511266e-21,-8.668594128726488997e-30
1.542476819509404784e+01,5.614411305479309777e-21,5.614411317123282857e-21,-1.164397307992332851e-29
1.542879134798791796e+01,7.558770059165819330e-21,7.558770074790685844e-21,-1.562486651338982238e-29
1.543281450088178630e+01,1.016634727334600010e-20,1.016634729429166487e-20,-2.094566476803658898e-29
1.543683765377565642e+01,1.365984103128005362e-20,1.365984105933000450e-20,-2.804995088745715765e-29
1.544086080666952476e+01,1.833552069061686801e-20,1.833552072814311644e-20,-3.752624843757150326e-29
1.544488395956339311e+01,2.458712491840619064e-20,2.458712496855945871e-20,-5.015326807094060926e-29
1.544890711245726322e+01,3.293738724159479198e-20,3.293738730855610206e-20,-6.696131008543873231e-29
1.545293026535113157e+01,4.407957938128172396e-20,4.407957947059429967e-20,-8.931257570293435001e-29
1.545695341824500169e+01,5.893219748192959686e-20,5.893219760093308498e-20,-1.190034881161168090e-28
1.546097657113887003e+01,7.871087261526150652e-20,7.871087277366830556e-20,-1.584067990350022601e-28
1.546499972403274015e+01,1.050228299618899388e-19,1.050228301725330376e-19,-2.106430987670124178e-28
1.546902287692660849e+01,1.399908350292952441e-19,1.399908353091170483e-19,-2.798218042197970893e-28
1.547304602982047683e+01,1.864156584954426744e-19,1.864156588667903992e-19,-3.713477248186630890e-28
1.547706918271434695e+01,2.479888030474711422e-19,2.479888035397823620e-19,-4.923112198021206356e-28
1.548109233560821529e+01,3.295707447511684549e-19,3.295707454031862598e-19,-6.520178048824655363e-28
1.548511548850208541e+01,4.375544773984956113e-19,4.375544782611632557e-19,-8.626676444042833095e-28
1.548913864139595375e+01,5.803400047486501265e-19,5.803400058888647870e-19,-1.140214660544391720e-27
1.549316179428982210e+01,7.689529785445669143e-19,7.689529800501111297e-19,-1.505544215398709270e-27
1.549718494718369222e+01,1.017850410091035762e-18,1.017850412076951683e-18,-1.985915921400092895e-27
1.550120810007756056e+01,1.345968903315585937e-18,1.345968905932496405e-18,-2.616910467602621803e-27
1.550523125297143068e+01,1.778086949525942142e-18,1.778086952970885389e-18,-3.444943247148514476e-27
1.550925440586529902e+01,2.346593484283166340e-18,2.346593488813535586e-18,-4.530369245227972549e-27
1.551327755875916914e+01,3.093781401519062420e-18,3.093781407470846157e-18,-5.951783736941494730e-27
1.551730071165303748e+01,4.074818658319991303e-18,4.074818666131259631e-18,-7.811268327875393192e-27
1.552132386454690582e+01,5.361593027579476642e-18,5.361593037820857182e-18,-1.024138053905596372e-26
1.552534701744077594e+01,7.047682052830894000e-18,7.047682066244843529e-18,-1.341394952900550225e-26
1.552937017033464429e+01,9.254770606088938104e-18,9.254770623640496977e-18,-1.755155887325673038e-26
1.553339332322851440e+01,1.214092878761869124e-17,1.214092881056085870e-17,-2.294216745411860559e-26
1.553741647612238275e+01,1.591127796721550564e-17,1.591127799717383280e-17,-2.995832716003339479e-26
1.554143962901625109e+01,2.083171914815658428e-17,2.083171918723714796e-17,-3.908056367510153535e-26
1.554546278191012121e+01,2.724658384993526697e-17,2.724658390086421021e-17,-5.092894324124211969e-26
1.554948593480398955e+01,3.560130381435288250e-17,3.560130388065534736e-17,-6.630246485890341402e-26
1.555350908769785967e+01,4.647149518742358479e-17,4.647149527365283635e-17,-8.622925156215754525e-26
1.555753224059172801e+01,6.060023191841962779e-17,6.060023203045195256e-17,-1.120323247781612138e-25
1.556155539348559635e+01,7.894576263674803183e-17,7.894576278215687661e-17,-1.454088447887875621e-25
1.556557854637946647e+01,1.027425311235952033e-16,1.027425313121335513e-16,-1.885383479935007373e-25
1.556960169927333482e+01,1.335791250910377808e-16,1.335791253352518854e-16,-2.442141045760268335e-25
1.557362485216720493e+01,1.734977417914828733e-16,1.734977421074920963e-16,-3.160092230287094915e-25
1.557764800506107328e+01,2.251209725023720260e-16,2.251209729108733906e-16,-4.085013645769330903e-25
1.558167115795494340e+01,2.918132340926272509e-16,2.918132346201562383e-16,-5.275289873878514907e-25
1.558569431084881174e+01,3.778860929903592190e-16,3.778860936709044929e-16,-6.805452739458961006e-25
1.558971746374268008e+01,4.888591322881982210e-16,4.888591331652631432e-16,-8.770649221479704248e-25
1.559374061663655020e+01,6.317910272948377589e-16,6.317910284240280498e-16,-1.129190290875329192e-24
1.559776376953041854e+01,8.156992684300576943e-16,8.156992698823707367e-16,-1.452313042464965870e-24
1.560178692242428866e+01,1.052091688547633901e-15,1.052091690413658340e-15,-1.866024438890431132e-24
1.560581007531815700e+01,1.355638844094096479e-15,1.355638846489244834e-15,-2.395148355117219780e-24
1.560983322821202535e+01,1.745023649539691218e-15,1.745023652610901258e-15,-3.071210039500679107e-24
1.561385638110589547e+01,2.244013822080697606e-15,2.244013826014796244e-15,-3.934098638143762187e-24
1.561787953399976381e+01,2.882814089810128332e-15,2.882814094844476123e-15,-5.034347791774021814e-24
1.562190268689363393e+01,3.699769281906542600e-15,3.699769288342315990e-15,-6.435773389395443264e-24
1.562592583978750227e+01,4.743507005953337012e-15,4.743507014172312334e-15,-8.218975321846720367e-24
1.562994899268137239e+01,6.075630425768010921e-15,6.075630436253665246e-15,-1.048565432588985119e-23
1.563397214557524073e+01,7.774098664374708705e-15,7.774098677738615129e-15,-1.336390642417552884e-23
1.563799529846910907e+01,9.937465772669331860e-15,9.937465789684279036e-15,-1.701494717559924540e-23
1.564201845136297919e+01,1.269019049417971278e-14,1.269019051582125186e-14,-2.164153907635176798e-23
1.564604160425684753e+01,1.618928001473860882e-14,1.618928004223694313e-14,-2.749833431524749140e-23
1.565006475715071765e+01,2.063259370165560407e-14,2.063259373656034516e-14,-3.490474109508859289e-23
1.565408791004458600e+01,2.626921017631478728e-14,2.626921022057584470e-14,-4.426105741589861225e-23
1.565811106293845434e+01,3.341235617096045704e-14,3.341235622702898570e-14,-5.606852865229860126e-23
1.566213421583232446e+01,4.245551243548981384e-14,4.245551250644371863e-14,-7.095390479348665379e-23
1.566615736872619280e+01,5.389245526568003296e-14,5.389245535538014432e-14,-8.970011135523289877e-23
1.567018052162006292e+01,6.834216781516433940e-14,6.834216792844847619e-14,-1.132841367914354549e-22
1.567420367451393126e+01,8.657977024236913141e-14,8.657977038529284238e-14,-1.429237109716041684e-22
1.567822682740780138e+01,1.095748804071417018e-13,1.095748805872772186e-13,-1.801355168047786818e-22
1.568224998030166972e+01,1.385391374992986487e-13,1.385391377261047670e-13,-2.268061183012386657e-22
1.568627313319553807e+01,1.749850119860908640e-13,1.749850122713690692e-13,-2.852782051575498217e-22
1.569029628608940818e+01,2.207985014507095206e-13,2.207985018091703898e-13,-3.584608692002265375e-22
1.569431943898327653e+01,2.783288911070253174e-13,2.783288915569857212e-13,-4.499604038347047730e-22
1.569834259187714665e+01,3.504994614411880795e-13,3.504994620054293112e-13,-5.642412316700071466e-22
1.570236574477101499e+01,4.409438792340923424e-13,4.409438799409256480e-13,-7.068333055170564016e-22
1.570638889766488333e+01,5.541740429183266035e-13,5.541740438028845911e-13,-8.845579876648327701e-22
1.571041205055875345e+01,6.957864055856911211e-13,6.957864066915391077e-13,-1.105847986619982648e-21
1.571443520345262179e+01,8.727153128981489903e-13,8.727153142792426384e-13,-1.381093648111548895e-21
1.571845835634649191e+01,1.093543721015812416e-12,1.093543722738909806e-12,-1.723097389459476069e-21
1.572248150924036025e+01,1.368883863772904470e-12,1.368883865920508082e-12,-2.147603612154527212e-21
1.572650466213422860e+01,1.711843092837358133e-12,1.711843095511337805e-12,-2.673979671835219594e-21
1.573052781502809871e+01,2.138593307475683929e-12,2.138593310801664484e-12,-3.325980555873135270e-21
1.573455096792196706e+01,2.669066226180183067e-12,2.669066230312959161e-12,-4.132776093867489185e-21
1.573857412081583718e+01,3.327801354351000303e-12,3.327801359481052889e-12,-5.130052586122052219e-21
1.574259727370970552e+01,4.144979016534726323e-12,4.144979022896225063e-12,-6.361498739911548932e-21
1.574662042660357564e+01,5.157677420912024156e-12,5.157677428792548003e-12,-7.880523846398552376e-21
1.575064357949744398e+01,6.411400611081415011e-12,6.411400620833780729e-12,-9.752365717946430514e-21
1.575466673239131232e+01,7.961933575147141038e-12,7.961933587203660358e-12,-1.205651931947837031e-20
1.575868988528518244e+01,9.877592005986230225e-12,9.877592020876151719e-12,-1.488992149461506359e-20
1.576271303817905078e+01,1.224194756969475937e-11,1.224194758806528079e-11,-1.837052141324060975e-20
1.576673619107292090e+01,1.515712542865923361e-11,1.515712545130086658e-11,-2.264163296324122251e-20
1.577075934396678925e+01,1.874778963442776459e-11,1.874778966230516649e-11,-2.787740189736632259e-20
1.577478249686065759e+01,2.316595438305734416e-11,2.316595441734632315e-11,-3.428897899166714144e-20
1.577880564975452771e+01,2.859678562929855236e-11,2.859678567143075129e-11,-4.213219893114411294e-20
1.578282880264839605e+01,3.526558890555859026e-11,3.526558895727538911e-11,-5.171679884993286474e-20
1.578685195554226617e+01,4.344621622386807934e-11,4.344621628728521225e-11,-6.341713290517619422e-20
1.579087510843613451e+01,5.347116862589723475e-11,5.347116870358241897e-11,-7.768518421580043973e-20
1.579489826133000463e+01,6.574372241483372720e-11,6.574372250990048347e-11,-9.506675627677135254e-20
1.579892141422387297e+01,8.075246765778697508e-11,8.075246777400547632e-11,-1.162185012474853252e-19
1.580294456711774131e+01,9.908871869728372379e-11,9.908871883921526362e-11,-1.419315398356669019e-19
1.580696772001161143e+01,1.214673398948032128e-10,1.214673400679597997e-10,-1.731565869084750765e-19
1.581099087290547978e+01,1.487516276541692401e-10,1.487516278652054775e-10,-2.110362373857870030e-19
1.581501402579934989e+01,1.819830042439926157e-10,1.819830045009326984e-10,-2.569400826421402859e-19
1.581903717869321824e+01,2.224164127040802297e-10,2.224164130165904351e-10,-3.125102054404233965e-19
1.582306033158708658e+01,2.715624582186318501e-10,2.715624585983413038e-10,-3.797094536754363850e-19
1.582708348448095670e+01,3.312375232412894988e-10,3.312375237021788197e-10,-4.608893208829085129e-19
1.583110663737482504e+01,4.036232953358412160e-10,4.036232958946945708e-10,-5.588533548033292717e-19
1.583512979026869516e+01,4.913373926776916275e-10,4.913373933546394904e-10,-6.769478629059936503e-19
1.583915294316256350e+01,5.975170575980063166e-10,5.975170584171648281e-10,-8.191585115749118434e-19
1.584317609605643362e+01,7.259182193061400602e-10,7.259182202963750321e-10,-9.902349718873633358e-19
1.584719924895030196e+01,8.810326096339570189e-10,8.810326108297738767e-10,-1.195816857862158101e-18
1.585122240184417031e+01,1.068226057839880455e-09,1.068226059282481375e-09,-1.442600920340948882e-18
1.585524555473804043e+01,1.293901600682749234e-09,1.293901602421286426e-09,-1.738537192190982829e-18
1.585926870763190877e+01,1.565691631725322383e-09,1.565691633818359614e-09,-2.093037231024311719e-18
1.586329186052577889e+01,1.892683989947072345e-09,1.892683992464320675e-09,-2.517248329570853294e-18
1.586731501341964723e+01,2.285687664361565908e-09,2.285687667385905318e-09,-3.024339409977604891e-18
1.587133816631351557e+01,2.757544682063955148e-09,2.757544685693809378e-09,-3.629854229930203592e-18
1.587536131920738569e+01,3.323495767177594740e-09,3.323495771529753007e-09,-4.352158266978857994e-18
1.587938447210125403e+01,4.001608524546607152e-09,4.001608529759456359e-09,-5.212849206917327650e-18
1.588340762499512415e+01,4.813278233664059723e-09,4.813278239901412651e-09,-6.237352927414267523e-18
1.588743077788899249e+01,5.783812856280897974e-09,5.783812863736451370e-09,-7.455553396049687122e-18
1.589145393078286084e+01,6.943115588811521276e-09,6.943115597714074953e-09,-8.902553676478499283e-18
1.589547708367673096e+01,8.326480253839285662e-09,8.326480264458759406e-09,-1.061947374413132756e-17
1.589950023657059930e+01,9.975517052341384552e-09,9.975517064995939324e-09,-1.265455477233226454e-17
1.590352338946446942e+01,1.193922872112338243e-08,1.193922873618755569e-08,-1.506417325572986180e-17
1.590754654235833776e+01,1.427525999290900804e-08,1.427526001082317088e-08,-1.791416284491598973e-17
1.591156969525220788e+01,1.705134647754543241e-08,1.705134649882696647e-08,-2.128153405491933520e-17
1.591559284814607622e+01,2.034699271309820265e-08,2.034699273835411455e-08,-2.525591190511001876e-17
1.591961600103994456e+01,2.425541322055038299e-08,2.425541325049212418e-08,-2.994174118271266099e-17
1.592363915393381468e+01,2.888577498419894692e-08,2.888577501965936583e-08,-3.546041891442554424e-17
1.592766230682768303e+01,3.436578492500499236e-08,3.436578496695810411e-08,-4.195311174358696822e-17
1.593168545972155314e+01,4.084467169340766404e-08,4.084467174299141767e-08,-4.958375363271514216e-17
1.593570861261542149e+01,4.849661754314738478e-08,4.849661760168929931e-08,-5.854191452587251873e-17
1.593973176550928983e+01,5.752470322509465333e-08,5.752470329414196016e-08,-6.904730682864298292e-17
1.594375491840315995e+01,6.816543683033290715e-08,6.816543691168721889e-08,-8.135431174044374224e-17
1.594777807129702829e+01,8.069394639075444076e-08,8.069394648651065518e-08,-9.575621441926159818e-17
1.595180122419089841e+01,9.542992589297614083e-08,9.542992600556754536e-08,-1.125914045275246437e-16
1.595582437708476675e+01,1.127444352617537841e-07,1.127444353940037381e-07,-1.322499539723332850e-16
1.595984752997863687e+01,1.330676669117820419e-07,1.330676670669629777e-07,-1.551809357995201106e-16
1.596387068287250521e+01,1.568978047434080583e-07,1.568978049253085426e-07,-1.819004842415386080e-16
1.596789383576637356e+01,1.848111160663386645e-07,1.848111162793392868e-07,-2.130006223889603298e-16
1.597191698866024367e+01,2.174734329737905642e-07,2.174734332229512878e-07,-2.491607236050424282e-16
1.597594014155411202e+01,2.556531972614212538e-07,2.556531975525800415e-07,-2.911587876518379782e-16
1.597996329444798214e+01,3.002362621940534880e-07,3.002362625339371578e-07,-3.398836697283719611e-16
1.598398644734185048e+01,3.522426653728226788e-07,3.522426657691768175e-07,-3.963541387119544866e-16
1.598800960023571882e+01,4.128456097529221879e-07,4.128456102146505941e-07,-4.617284062788374038e-16
1.599203275312958894e+01,4.833929146073660586e-07,4.833929151446955965e-07,-5.373295378926319296e-16
1.599605590602345728e+01,5.654312250287800602e-07,5.654312256534430360e-07,-6.246629757984049729e-16
1.600007905891732563e+01,6.607332975028994055e-07,6.607332982283380203e-07,-7.254386148188669489e-16
1.600410221181119752e+01,7.713287102623645292e-07,7.713287111039646072e-07,-8.416000779306112567e-16
1.600812536470506586e+01,8.995383806198897531e-07,8.995383815952398275e-07,-9.753500743129727042e-16
1.601214851759893421e+01,1.048013307354943708e-06,1.048013308484126930e-06,-1.129183221874733613e-15
1.601617167049280255e+01,1.219777994536415970e-06,1.219777995842345322e-06,-1.305929351813552193e-15
1.602019482338667089e+01,1.418279053954795203e-06,1.418279055463562687e-06,-1.508767484659592241e-15
1.602421797628054279e+01,1.647439526616549474e-06,1.647439528357858207e-06,-1.741308733625235652e-15
1.602824112917441113e+01,1.911719509520729374e-06,1.911719511528327055e-06,-2.007597681033621712e-15
1.603226428206827947e+01,2.216183722162744343e-06,2.216183724474949471e-06,-2.312205128426371437e-15
1.603628743496214781e+01,2.566576697810456562e-06,2.566576700470714729e-06,-2.660258166233215107e-15
1.604031058785601616e+01,2.969406337495834359e-06,2.969406340553357754e-06,-3.057523394759060001e-15
1.604433374074988805e+01,3.432036619692837253e-06,3.432036623203293729e-06,-3.510456475611404767e-15
1.604835689364375639e+01,3.962790315632244988e-06,3.962790319658544952e-06,-4.026299964005747301e-15
1.605238004653762474e+01,4.571062618903645114e-06,4.571062623516766962e-06,-4.613121848764684813e-15
1.605640319943149308e+01,5.267446658083869194e-06,5.267446663363827048e-06,-5.279957853853052552e-15
1.606042635232536142e+01,6.063871922301494687e-06,6.063871928338389134e-06,-6.036894447606754727e-15
1.606444950521923332e+01,6.973756691423505210e-06,6.973756698318629534e-06,-6.895124323390809662e-15
1.606847265811310166e+01,8.012175624458818911e-06,8.012175632325977916e-06,-7.867159004869110628e-15
1.607249581100697000e+01,9.196043721254128746e-06,9.196043730220944886e-06,-8.966816140510217026e-15
1.607651896390083834e+01,1.054431793288531315e-05,1.054431794309483843e-05,-1.020952528248131319e-14
1.608054211679470669e+01,1.207821775467636985e-05,1.207821776628865623e-05,-1.161228638203379293e-14
1.608456526968857858e+01,1.382146619156979271e-05,1.382146620476375050e-05,-1.319395778070532599e-14
1.608858842258244692e+01,1.580055253774191706e-05,1.580055255271726306e-05,-1.497534599581226700e-14
1.609261157547631527e+01,1.804501845990103825e-05,1.804501847688047775e-05,-1.697943950154309767e-14
1.609663472837018361e+01,2.058776891535924833e-05,2.058776893459076887e-05,-1.923152053730746436e-14
1.610065788126405550e+01,2.346540947069209419e-05,2.346540949245151002e-05,-2.175941582948856534e-14
1.610468103415792385e+01,2.671861161302920820e-05,2.671861163762296568e-05,-2.459375747759090514e-14
1.610870418705179219e+01,3.039250766253043831e-05,3.039250769029843482e-05,-2.776799650676745057e-14
1.611272733994566053e+01,3.453711689957453192e-05,3.453711693089354126e-05,-3.131900934340986487e-14
